# Downloaded using SRA Run Selector (https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP041736&go=go)
AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	biomaterial_provider	cell_line	disease	disease_stage	population	sex	tissue	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study
197	SAMN02732045	contigs sra	SRX534632	GW21_8	2016-12-06	62	35	SRR1275270	SRS603349	GW21_8	gestational Week 21	ScienCell	Primary human neurons (ScienCell? Cat No. 1520, lot No. 9298)			GW21 single cell of 8		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732031	sra	SRX534634	GW21+3_10	2016-12-06	1414	1001	SRR1275273	SRS603351	GW21+3_10	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 10		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732032	sra	SRX534635	GW21+3_11	2016-12-06	883	626	SRR1275275	SRS603352	GW21+3_11	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 11		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732033	sra	SRX534636	GW21+3_12	2016-12-06	1008	712	SRR1275277	SRS603353	GW21+3_12	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 12		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732034	sra	SRX534637	GW21+3_13	2016-12-06	1516	1075	SRR1275279	SRS603354	GW21+3_13	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 13		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732035	sra	SRX534638	GW21+3_14	2016-12-06	839	599	SRR1275281	SRS603355	GW21+3_14	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 14		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
191	SAMN02732035	contigs sra	SRX534638	GW21+3_14	2016-12-06	17	10	SRR1275282	SRS603355	GW21+3_14	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 14		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
184	SAMN02732036	contigs sra	SRX534639	GW21+3_15	2016-12-06	21	12	SRR1275284	SRS603356	GW21+3_15	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 15		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732037	sra	SRX534640	GW21+3_16	2016-12-06	936	670	SRR1275285	SRS603357	GW21+3_16	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 16		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732023	sra	SRX534641	GW21+3_2	2016-12-06	1258	894	SRR1275287	SRS603358	GW21+3_2	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 2		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732024	sra	SRX534642	GW21+3_3	2016-12-06	1200	849	SRR1275289	SRS603359	GW21+3_3	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 3		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02732024	contigs sra	SRX534642	GW21+3_3	2016-12-06	31	18	SRR1275290	SRS603359	GW21+3_3	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 3		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732025	sra	SRX534643	GW21+3_4	2016-12-06	1100	780	SRR1275291	SRS603360	GW21+3_4	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 4		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732026	sra	SRX534644	GW21+3_5	2016-12-06	1674	1182	SRR1275293	SRS603361	GW21+3_5	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 5		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732027	sra	SRX534645	GW21+3_6	2016-12-06	1537	1088	SRR1275295	SRS603362	GW21+3_6	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 6		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732028	sra	SRX534646	GW21+3_7	2016-12-06	1465	1028	SRR1275297	SRS603363	GW21+3_7	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 7		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732029	sra	SRX534647	GW21+3_8	2016-12-06	1385	977	SRR1275299	SRS603364	GW21+3_8	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 8		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02732030	sra	SRX534648	GW21+3_9	2016-12-06	1612	1140	SRR1275301	SRS603365	GW21+3_9	gestational Week 21, cultured for 2 weeks	ScienCell	Cultured primary human neurons (ScienCell? Cat&gt; No. 1520, lot No. 9298)			GW21+3 single cell of 9		brain	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731904	contigs sra	SRX534649	HL60_1	2016-12-06	198	132	SRR1275303	SRS603366	HL60_1	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 1	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731913	contigs sra	SRX534650	HL60_10	2016-12-06	326	209	SRR1275305	SRS603367	HL60_10	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 10	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731914	sra	SRX534651	HL60_11	2016-12-06	5	3	SRR1275308	SRS603368	HL60_11	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 11	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731916	contigs sra	SRX534653	HL60_13	2016-12-06	753	489	SRR1275311	SRS603369	HL60_13	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 13	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731917	contigs sra	SRX534654	HL60_14	2016-12-06	526	340	SRR1275313	SRS603371	HL60_14	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 14	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731919	contigs sra	SRX534656	HL60_16	2016-12-06	295	189	SRR1275317	SRS603373	HL60_16	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 16	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731920	contigs sra	SRX534657	HL60_17	2016-12-06	461	298	SRR1275319	SRS603374	HL60_17	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 17	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731920	sra	SRX534657	HL60_17	2016-12-06	5	3	SRR1275320	SRS603374	HL60_17	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 17	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731921	sra	SRX534658	HL60_18	2016-12-06	6	4	SRR1275322	SRS603375	HL60_18	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 18	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731922	sra	SRX534659	HL60_19	2016-12-06	4	2	SRR1275180	SRS603376	HL60_19	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 19	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731905	sra	SRX534660	HL60_2	2016-12-06	6	4	SRR1275182	SRS603377	HL60_2	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 2	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731924	contigs sra	SRX534662	HL60_21	2016-12-06	430	278	SRR1275185	SRS603379	HL60_21	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 21	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731925	contigs sra	SRX534663	HL60_22	2016-12-06	419	271	SRR1275187	SRS603380	HL60_22	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 22	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731926	contigs sra	SRX534664	HL60_23	2016-12-06	475	309	SRR1275189	SRS603381	HL60_23	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 23	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731927	contigs sra	SRX534665	HL60_24	2016-12-06	474	310	SRR1275191	SRS603382	HL60_24	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 24	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731928	sra	SRX534666	HL60_25	2016-12-06	6	4	SRR1275194	SRS603383	HL60_25	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 25	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731929	contigs sra	SRX534667	HL60_26	2016-12-06	384	249	SRR1275195	SRS603384	HL60_26	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 26	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731930	contigs sra	SRX534668	HL60_27	2016-12-06	444	285	SRR1275197	SRS603385	HL60_27	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 27	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731931	sra	SRX534669	HL60_28	2016-12-06	3	2	SRR1275200	SRS603386	HL60_28	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 28	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731906	contigs sra	SRX534671	HL60_3	2016-12-06	461	299	SRR1275203	SRS603387	HL60_3	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 3	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731933	contigs sra	SRX534672	HL60_30	2016-12-06	438	281	SRR1275205	SRS603388	HL60_30	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 30	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731934	contigs sra	SRX534673	HL60_31	2016-12-06	482	313	SRR1275207	SRS603389	HL60_31	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 31	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731934	sra	SRX534673	HL60_31	2014-05-08	4	3	SRR1275208	SRS603389	HL60_31	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 31	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731935	sra	SRX534674	HL60_32	2014-05-08	3	2	SRR1275210	SRS603391	HL60_32	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 32	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731937	contigs sra	SRX534676	HL60_34	2016-12-06	83	54	SRR1275213	SRS603393	HL60_34	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 34	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731937	sra	SRX534676	HL60_34	2016-12-06	0	0	SRR1275214	SRS603393	HL60_34	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 34	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731938	sra	SRX534677	HL60_35	2016-12-06	5	3	SRR1275216	SRS603395	HL60_35	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 35	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731939	contigs sra	SRX534678	HL60_36	2016-12-06	449	289	SRR1275217	SRS603394	HL60_36	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 36	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731940	contigs sra	SRX534679	HL60_37	2016-12-06	388	248	SRR1275219	SRS603396	HL60_37	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 37	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731941	contigs sra	SRX534680	HL60_38	2016-12-06	449	287	SRR1275221	SRS603397	HL60_38	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 38	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731941	sra	SRX534680	HL60_38	2016-12-06	4	3	SRR1275222	SRS603397	HL60_38	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 38	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731907	contigs sra	SRX534682	HL60_4	2016-12-06	138	91	SRR1275225	SRS603399	HL60_4	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 4	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731907	sra	SRX534682	HL60_4	2016-12-06	3	2	SRR1275226	SRS603399	HL60_4	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 4	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731943	sra	SRX534683	HL60_40	2016-12-06	5	3	SRR1275228	SRS603400	HL60_40	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 40	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731944	contigs sra	SRX534684	HL60_41	2016-12-06	533	347	SRR1275229	SRS603401	HL60_41	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 41	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731945	sra	SRX534685	HL60_42	2016-12-06	6	4	SRR1275232	SRS603402	HL60_42	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 42	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731946	contigs sra	SRX534686	HL60_43	2016-12-06	250	162	SRR1275233	SRS603403	HL60_43	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 43	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731947	contigs sra	SRX534687	HL60_44	2016-12-06	588	379	SRR1275235	SRS603404	HL60_44	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 44	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731948	contigs sra	SRX534688	HL60_45	2016-12-06	656	431	SRR1275237	SRS603405	HL60_45	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 45	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731949	contigs sra	SRX534689	HL60_46	2016-12-06	650	454	SRR1275239	SRS603406	HL60_46	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 46	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
183	SAMN02731949	contigs sra	SRX534689	HL60_46	2016-12-06	19	11	SRR1275240	SRS603406	HL60_46	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 46	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
202	SAMN02731950	contigs sra	SRX534690	HL60_47	2016-12-06	706	494	SRR1275136	SRS603407	HL60_47	36	ATCC	HL-60 (ATCC® CCL-240?)	acute promyelocytic leukemia		HL60 single cell of 47	female	peripheral blood	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
